American Journal of International Law,Am J Int Law,3.091
American Journal of Kidney Diseases,Am J Kidney Dis,8.86
American Journal of Law Medicine,Am J Law Med,1
American Journal of Managed Care,Am J Manag C,2.229
American Journal of Managed Care,Am J Manag C,2.229
American Journal of Managed Care,Am J Manag Care,2.229
American Journal of Managed Care,Am J Manag Care,2.229
American Journal of Mathematics,Am J Math,2.2
American Journal of Medical Genetics Part a,Am J Med Genet A,2.802
American Journal of Medical Genetics Part b Neuropsychiatric Genetics,Am J Med Genet B,3.568
American Journal of Medical Genetics Part c Seminars in Medical Genetics,Am J Med Genet C,3.908
American Journal of Medical Quality,Am J Med Qual,1.852
American Journal of Medicine,Am J Med,4.965
American Journal of Mens Health,Am J Mens Health,2.804
American Journal of Nephrology,Am J Nephrol,3.754
American Journal of Neuroradiology,Am J Neuroradiol,3.825
American Journal of Nursing,Am J Nurs,2.22
American Journal of Nursing,Am J Nurs,2.22
American Journal of Obstetrics and Gynecology,Am J Obstet Gynecol,8.661
American Journal of Occupational Therapy,Am J Occup Ther,2.246
American Journal of Ophthalmology,Am J Ophthalmol,5.258
American Journal of Orthodontics and Dentofacial Orthopedics,Am J Orthod Dentofac,2.65
American Journal of Orthopsychiatry,Am J Orthopsychiat,2.364
American Journal of Otolaryngology,Am J Otolaryng,1.808
American Journal of Pathology,Am J Pathol,4.307
American Journal of Perinatology,Am J Perinat,1.862
American Journal of Pharmaceutical Education,Am J Pharm Educ,2.047
American Journal of Physical Anthropology,Am J Phys Anthropol,2.868
American Journal of Physical Anthropology,Am J Phys Anthropol,2.868
American Journal of Physical Medicine Rehabilitation,Am J Phys Med Rehab,2.159
American Journal of Physics,Am J Phys,1.022
American Journal of Physiology Cell Physiology,Am J Physiol-cell Ph,4.249
American Journal of Physiology Endocrinology and Metabolism,Am J Physiol-endoc M,4.31
American Journal of Physiology Gastrointestinal and Liver Physiology,Am J Physiol-gastr L,4.052
American Journal of Physiology Heart and Circulatory Physiology,Am J Physiol-heart C,4.733
American Journal of Physiology Lung Cellular and Molecular Physiology,Am J Physiol-lung C,5.464
American Journal of Physiology Regulatory Integrative and Comparative Physiology,Am J Physiol-reg I,3.619
American Journal of Physiology Renal Physiology,Am J Physiol-renal,3.377
American Journal of Political Science,Am J Polit Sci,6.081
American Journal of Potato Research,Am J Potato Res,1.697
American Journal of Preventive Medicine,Am J Prev Med,5.043
American Journal of Preventive Medicine,Am J Prev Med,5.043
American Journal of Primatology,Am J Primatol,2.371
American Journal of Psychiatry,Am J Psychiat,18.112
American Journal of Psychiatry,Am J Psychiat,18.112
American Journal of Psychology,Am J Psychol,1.085
American Journal of Public Health,Am J Public Health,9.308
American Journal of Public Health,Am J Public Health,9.308
American Journal of Reproductive Immunology,Am J Reprod Immunol,3.886
American Journal of Respiratory and Critical Care Medicine,Am J Resp Crit Care,21.405
American Journal of Respiratory Cell and Molecular Biology,Am J Resp Cell Mol,6.914
American Journal of Rhinology Allergy,Am J Rhinol Allergy,2.467
American Journal of Rhinology Allergy,Amj Rhinol Allergy,2.467
American Journal of Roentgenology,Am J Roentgenol,3.959
American Journal of Science,Am J Sci,5.772
American Journal of Sociology,Am J Sociol,4.688
American Journal of Speech Language Pathology,Am J Speech-lang Pat,2.408
American Journal of Speech Language Pathology,Am J Speech-lang Pat,2.408
American Journal of Sports Medicine,Am J Sport Med,6.202
American Journal of Surgery,Am J Surg,2.565
American Journal of Surgical Pathology,Am J Surg Pathol,6.394
American Journal of the Medical Sciences,Am J Med Sci,2.378
American Journal of Therapeutics,Am J Ther,2.688
American Journal of Transplantation,Am J Transplant,8.086
American Journal of Tropical Medicine and Hygiene,Am J Trop Med Hyg,2.345
American Journal of Veterinary Research,Am J Vet Res,1.156
American Journal on Addictions,Am J Addiction,3.076
American Law and Economics Review,Am Law Econ Rev,0.923
American Malacological Bulletin,Am Malacol Bull,0.813
American Mathematical Monthly,Am Math Mon,0.381
American Midland Naturalist,Am Midl Nat,0.735
American Mineralogist,Am Mineral,3.003
American Museum Novitates,Am Mus Novit,1.963
American Naturalist,Am Nat,3.926
American Political Science Review,Am Polit Sci Rev,7.828
American Politics Research,Am Polit Res,2.451
American Psychologist,Am Psychol,10.885
American Review of Public Administration,Am Rev Public Adm,3.024
American Scientist,Am Sci,0.548
American Sociological Review,Am Sociol Rev,9.654
American Speech,Am Speech,0.811
American Statistician,Am Stat,8.71
American Surgeon,Am Surgeon,0.688
Americas,Americas,0.5
Amfiteatru Economic,Amfiteatru Econ,1.983
Amino Acids,Amino Acids,3.52
Amme Idaresi Dergisi,Amme Idaresi Derg,0.125
Amphibia Reptilia,Amphibia-reptilia,1.839
Amyloid Journal of Protein Folding Disorders,Amyloid,7.141
Anadolu Psikiyatri Dergisi Anatolian Journal of Psychiatry,Anadolu Psikiyatr De,0.518
Anaerobe,Anaerobe,3.331
Anaesthesia,Anaesthesia,6.955
Anaesthesia and Intensive Care,Anaesth Intens Care,1.669
Anaesthesist,Anaesthesist,1.041
Anais Brasileiros De Dermatologia,An Bras Dermatol,1.896
Anais Da Academia Brasileira De Ciencias,An Acad Bras Cienc,1.753
Analele Stiintifice Ale Universitatii Ovidius Constanta Seria Matematica,An Sti U Ovid Co-mat,1.045
Analele Stiintifice Ale Universitatii Ovidius Constanta Seria Matematica,Analele Stiint Univ,1.045
Anales Del Jardin Botanico De Madrid,An Jardin Bot Madrid,0.385
Anales Del Jardin Botanico De Madrid,Anal Jardin Bot Mad,0.385
Anales Del Sistema Sanitario De Navarra,An Sist Sanit Navar,0.829
Anales Del Sistema Sanitario De Navarra,An Sist Sanit Navar,0.829
Anales De Pediatria,An Pediatr,1.5
Anales De Psicologia,An Psicol,2.046
Anales De Psicologia,An Psicol,2.046
Anales De Psicologia,An Psicol-spain,2.046
Anales De Psicologia,An Psicol-spain,2.046
Analog Integrated Circuits and Signal Processing,Analog Integr Circ S,1.337
Analysis Pde,Anal Pde,2.576
Analysis and Applications,Anal Appl,1.79
Analysis and Mathematical Physics,Trends Math,1.548
Analysis Mathematica,Anal Math,0.788
Analyst,Analyst,4.616
Analytica Chimica Acta,Anal Chim Acta,6.558
Analytical and Bioanalytical Chemistry,Anal Bioanal Chem,4.142
Analytical Biochemistry,Anal Biochem,3.365
Analytical Cellular Pathology,Anal Cell Pathol,2.916
Analytical Chemistry,Anal Chem,6.986
Analytical Letters,Anal Lett,2.329
Analytical Methods,Anal Methods-uk,2.896
Analytical Sciences,Anal Sci,2.081
Anasthesiologie Intensivmedizin,Anasth Intensivmed,1
Anasthesiologie Intensivmedizin Notfallmedizin Schmerztherapie,Anasth Intensiv Notf,0.698
Anatomia Histologia Embryologia,Anat Histol Embryol,1.114
Anatomical Record Advances in Integrative Anatomy and Evolutionary Biology,Anat Rec,2.064
Anatomical Science International,Anat Sci Int,1.741
Anatomical Sciences Education,Anat Sci Educ,5.958
Andamios,Andamios,0.272
Andean Geology,Andean Geol,2.327
Andrologia,Andrologia,2.775
Anesthesia and Analgesia,Anesth Analg,5.108
Anesthesiology,Anesthesiology,7.892
Angewandte Chemie International Edition,Angew Chem Int Edit,15.336
Angiogenesis,Angiogenesis,9.596
Angiogenesis,Nato Adv Sci I A-lif,9.596
Angiogenesis,Nato Adv Sci Inst Se,9.596
Angiology,Angiology,3.619
Angle Orthodontist,Angle Orthod,2.079
Animal,Animal,3.24
Animal Behaviour,Anim Behav,2.844
Animal Biodiversity and Conservation,Anim Biodiv Conserv,1
Animal Biology,Anim Biol,1.475
Animal Biotechnology,Anim Biotechnol,2.282
Animal Cells and Systems,Anim Cells Syst,1.815
Animal Cognition,Anim Cogn,3.084
Animal Cognition,Compar Cogn,3.084
Animal Conservation,Anim Conserv,3.641
Animal Feed Science and Technology,Anim Feed Sci Tech,3.247
Animal Genetics,Anim Genet,3.169
Animal Genetics,Anim Sci Issues Prof,3.169
Animal Nutrition and Feed Technology,Anim Nutr Feed Techn,0.227
Animal Production Science,Anim Prod Sci,1.533
Animal Reproduction Science,Anim Reprod Sci,2.145
Animal Science Journal,Anim Sci J,1.749
Animal Science Papers and Reports,Anim Sci P,1.078
Animal Science Papers and Reports,Anim Sci Pap Rep,1.078
Animal Welfare,Anim Welfare,2.244
Ankara Universitesi Veteriner Fakultesi Dergisi,Ankara Univ Vet Fak,0.433
Annales Academiae Scientiarum Fennicae Mathematica,Ann Acad Sci Fenn-m,0.993
Annales Botanici Fennici,Ann Bot Fenn,0.626
Annales De Biologie Clinique,Ann Biol Clin-paris,0.459
Annales De Chirurgie Plastique Esthetique,Ann Chir Plast Esth,0.66
Annales De Dermatologie et De Venereologie,Ann Dermatol Vener,0.777
Annales De La Societe Entomologique De France,Ann Soc Entomol Fr,1.111
Annales De Limnologie International Journal of Limnology,Ann Limnol-int J Lim,0.887
Annales De l Institut Fourier,Ann I Fourier,0.968
Annales De l Institut Henri Poincare Analyse Non Lineaire,Ann I H Poincare-an,1.962
Annales De l Institut Henri Poincare Probabilites et Statistiques,Ann I H Poincare-pr,1.851
Annales d Endocrinologie,Ann Endocrinol-paris,2.478
Annales De Paleontologie,Ann Paleontol,0.702
Annales De Pathologie,Ann Pathol,0.407
Annales Geophysicae,Ann Geophys,1.88
Annales Geophysicae,Ann Geophys-germany,1.88
Annales Henri Poincare,Ann Henri Poincare,1.55
Annales Medico Psychologiques,Ann Med-psychol,0.38
Annales Polonici Mathematici,Ann Pol Math,0.438
Annales Scientifiques De l Ecole Normale Superieure,Ann Sci Ecole Norm S,1.455
Annales Societatis Geologorum Poloniae,Ann Soc Geol Pol,1.333
Annales Zoologici,Ann Zool,1
Annales Zoologici Fennici,Ann Zool Fenn,1.324
Annali Della Scuola Normale Superiore Di Pisa Classe Di Scienze,Ann Scuola Norm-sci,1.74
Annali Dell Istituto Superiore Di Sanita,Ann I Super Sanita,1.663
Annali Di Matematica Pura Ed Applicata,Ann Mat Pur Appl,0.969
Annali Italiani Di Chirurgia,Ann Ital Chir,0.766
Annals Academy of Medicine Singapore,Ann Acad Med Singap,2.473
Annals of Agricultural and Environmental Medicine,Ann Agr Env Med,1.447
Annals of Allergy Asthma Immunology,Ann Allerg Asthma Im,6.347
Annals of Anatomy Anatomischer Anzeiger,Ann Anat,2.698
Annals of Animal Science,Ann Anim Sci,2.09
Annals of Applied Biology,Ann Appl Biol,2.75
Annals of Applied Probability,Ann Appl Probab,1.872
Annals of Applied Statistics,Ann Appl Stat,2.083
Annals of Behavioral Medicine,Ann Behav Med,4.908
Annals of Biomedical Engineering,Ann Biomed Eng,3.934
Annals of Botany,Ann Bot-london,4.357
Annals of Carnegie Museum,Ann Carnegie Mus,1.143
Annals of Clinical and Laboratory Science,Ann Clin Lab Sci,1.256
Annals of Clinical Biochemistry,Ann Clin Biochem,2.057
Annals of Clinical Psychiatry,Ann Clin Psychiatry,1.567
Annals of Clinical Psychiatry,Ann Clin Psychiatry,1.567
Annals of Combinatorics,Ann Comb,0.545
Annals of Dermatology,Ann Dermatol,1.444
Annals of Diagnostic Pathology,Ann Diagn Pathol,2.09
Annals of Dyslexia,Ann Dyslexia,1.515
Annals of Economics and Finance,Ann Econ Financ,0.508
Annals of Emergency Medicine,Ann Emerg Med,5.721
Annals of Epidemiology,Ann Epidemiol,3.797
Annals of Family Medicine,Ann Fam Med,5.166
Annals of Forest Science,Ann For Sci,2.583
Annals of Forest Science,Ann Forest Sci,2.583
Annals of Geophysics,Ann Geophys-italy,1.362
Annals of Glaciology,Ann Glaciol,2.431
Annals of Global Analysis and Geometry,Ann Glob Anal Geom,0.846
Annals of Hematology,Ann Hematol,3.673
Annals of Hepatology,Ann Hepatol,2.4
Annals of Human Biology,Ann Hum Biol,1.533
Annals of Human Biology,Ann Hum Biol,1.533
Annals of Human Genetics,Ann Hum Genet,1.67
Annals of Indian Academy of Neurology,Ann Indian Acad Neur,1.383
Annals of Internal Medicine,Ann Intern Med,25.391
Annals of Mathematics,Ann Math,5.246
Annals of Mathematics and Artificial Intelligence,Ann Math Artif Intel,0.789
Annals of Medicine,Ann Med,4.709
Annals of Microbiology,Ann Microbiol,2.112
Annals of Neurology,Ann Neurol,10.422
Annals of Noninvasive Electrocardiology,Ann Noninvas Electro,1.468
Annals of Nuclear Energy,Ann Nucl Energy,1.776
Annals of Nuclear Medicine,Ann Nucl Med,2.668
Annals of Nutrition and Metabolism,Ann Nutr Metab,3.374
Annals of Oncology,Ann Oncol,32.976
Annals of Operations Research,Ann Oper Res,4.854
Annals of Otology Rhinology and Laryngology,Ann Oto Rhinol Laryn,1.547
Annals of Pharmacotherapy,Ann Pharmacother,3.154
Annals of Physics,Ann Phys-new York,2.73
Annals of Plastic Surgery,Ann Plas Surg,1.539
Annals of Probability,Ann Probab,2.452
Annals of Pure and Applied Logic,Ann Pure Appl Logic,0.678
Annals of Regional Science,Ann Regional Sci,2.646
Annals of Saudi Medicine,Ann Saudi Med,1.526
Annals of Science,Ann Sci,0.565
Annals of Science,Ann Sci,0.565
Annals of Statistics,Ann Stat,4.028
Annals of Surgery,Ann Surg,12.969
Annals of Surgical Oncology,Ann Surg Oncol,5.344
Annals of the American Academy of Political and Social Science,Ann Am Acad Polit Ss,2.15
Annals of the Entomological Society of America,Ann Entomol Soc Am,2.099
Annals of the Institute of Statistical Mathematics,Ann I Stat Math,1.267
Annals of the Missouri Botanical Garden,Ann Mo Bot Gard,1.85
Annals of the New York Academy of Sciences,Ann Ny Acad Sci,5.691
Annals of the Rheumatic Diseases,Ann Rheum Dis,19.103
Annals of the Royal College of Surgeons of England,Ann Roy Coll Surg,1.891
Annals of Thoracic and Cardiovascular Surgery,Ann Thorac Cardiovas,1.52
Annals of Thoracic Medicine,Ann Thorac Med,2.219
Annals of Thoracic Surgery,Ann Thorac Surg,4.33
Annals of Tourism Research,Ann Tourism Res,9.011
Annals of Transplantation,Ann Transpl,1.53
Annals of Vascular Surgery,Ann Vasc Surg,1.466
Annee Psychologique,Ann Psychol,0.5
Annual Reports in Medicinal Chemistry,Annu Rep Med Chem,1.059
Annual Reports on Nmr Spectroscopy,Ann R Nmr S,3
Annual Reports on Nmr Spectroscopy,Annu Rep Nmr Spectro,3
Annual Review of Analytical Chemistry,Annu Rev Anal Chem,10.745
Annual Review of Anthropology,Annu Rev Anthropol,3.448
Annual Review of Applied Linguistics,Annu Rev Appl Lingui,1.44
Annual Review of Astronomy and Astrophysics,Annu Rev Astron Astr,30.065
Annual Review of Biochemistry,Annu Rev Biochem,23.643
Annual Review of Biomedical Engineering,Annu Rev Biomed Eng,9.59
Annual Review of Biophysics,Annu Rev Bioph Biom,12.981
Annual Review of Biophysics,Annu Rev Biophys,12.981
Annual Review of Cell and Developmental Biology,Annu Rev Cell Dev Bi,13.827
Annual Review of Chemical and Biomolecular Engineering,Annu Rev Chem Biomol,11.059
Annual Review of Clinical Psychology,Annu Rev Clin Psycho,18.561
Annual Review of Clinical Psychology,Annu Rev Clin Psycho,18.561
Annual Review of Condensed Matter Physics,Annu Rev Conden Ma P,16.109
Annual Review of Earth and Planetary Sciences,Annu Rev Earth Pl Sc,12.81
Annual Review of Ecology Evolution and Systematics,Annu Rev Ecol Evol S,13.915
Annual Review of Economics,Annu Rev Econ,4.193
Annual Review of Entomology,Annu Rev Entomol,19.686
Annual Review of Environment and Resources,Annu Rev Env Resour,11.108
Annual Review of Environment and Resources,Annu Rev Env Resour,11.108
Annual Review of Financial Economics,Annu Rev Financ Econ,2.879
Annual Review of Fluid Mechanics,Annu Rev Fluid Mech,18.511
Annual Review of Food Science and Technology,Annu Rev Food Sci T,13.635
Annual Review of Genetics,Annu Rev Genet,16.83
Annual Review of Genomics and Human Genetics,Annu Rev Genom Hum G,8.929
Annual Review of Immunology,Annu Rev Immunol,28.527
Annual Review of Law and Social Science,Annu Rev Law Soc Sci,2.444
Annual Review of Marine Science,Annu Rev Mar Sci,13.85
Annual Review of Materials Research,Ann Rev Mater Res,16.286
Annual Review of Materials Research,Annu Rev Mater Res,16.286
Annual Review of Medicine,Annu Rev Med,13.739
Annual Review of Microbiology,Annu Rev Microbiol,15.5
Annual Review of Neuroscience,Annu Rev Neurosci,12.449
Annual Review of Nuclear and Particle Science,Annu Rev Nucl Part S,14.219
Annual Review of Nutrition,Annu Rev Nutr,11.848
Annual Review of Pathology Mechanisms of Disease,Annu Rev Pathol-mech,23.472
Annual Review of Pharmacology and Toxicology,Annu Rev Pharmacol,13.82
Annual Review of Physical Chemistry,Annu Rev Phys Chem,12.703
Annual Review of Physiology,Annu Rev Physiol,19.318
Annual Review of Phytopathology,Annu Rev Phytopathol,13.078
Annual Review of Plant Biology,Annu Rev Plant Biol,26.379
Annual Review of Political Science,Annu Rev Polit Sci,8.091
Annual Review of Psychology,Annu Rev Psychol,24.137
Annual Review of Psychology,Annu Rev Psychol,24.137
Annual Review of Public Health,Annu Rev Publ Health,21.981
Annual Review of Public Health,Annu Rev Publ Health,21.981
Annual Review of Resource Economics,Annu Rev Resour Econ,5.184
Annual Review of Resource Economics,Annu Rev Resour Econ,5.184
Annual Review of Sociology,Annu Rev Sociol,8.055
Annual Reviews in Control,Annu Rev Control,6.091
Antarctic Science,Antarct Sci,1.638
Anthropological Forum,Anthropol Forum,0.348
Anthropological Notebooks,Anthropol Noteb,0.487
Anthropological Quarterly,Anthropol Quart,0.693
Anthropological Science,Anthropol Sci,0.742
Anthropological Theory,Anthropol Theor,2.7
Anthropologie,Anthropologie,0.465
Anthropologischer Anzeiger,Anthropol Anz,0.877
Anthropology Education Quarterly,Anthropol Educ Quart,1.636
Anthropology Southern Africa,Anthropol South Afr,0.489
Anthropos,Anthropos,0.172
Anthrozoos,Anthrozoos,1.689
Anthrozoos,Anthrozoos,1.689
Anti Cancer Agents in Medicinal Chemistry,Anti-cancer Agent Me,2.505
Anti Cancer Drugs,Anti-cancer Drug,2.248
Anticancer Research,Anticancer Res,2.48
Anti Corrosion Methods and Materials,Anti-corros Method M,1.117
Antimicrobial Agents and Chemotherapy,Antimicrob Agents Ch,5.191
Antioxidants Redox Signaling,Antioxid Redox Sign,8.401
Antipode,Antipode,5.041
Antiquity,Antiquity,1.953
Antiviral Research,Antivir Res,5.97
Antonie Van Leeuwenhoek International Journal of General and Molecular Microbiology,Anton Leeuw Int J G,2.271
Anxiety Stress and Coping,Anxiety Stress Copin,2.887
Anziam Journal,Anziam J,0.8
Anz Journal of Surgery,Anz J Surg,1.872
Aorn Journal,Assoc Oper Room Nurs,0.676
Aorn Journal,Assoc Oper Room Nurs,0.676
Aphasiology,Aphasiology,2.773
Aphasiology,Aphasiology,2.773
